,Papallacta_SEM,Mica_SEM,Orientales_SEM,Occidentales_SEM,Bellavista_SEM,Puengasi_SEM,El Placer_SEM,El Troje_SEM,Paluguillo_SEM,Norte_SEM,Centro_SEM,Sur_SEM,Parroquias Norte_SEM,Parroquias Sur_SEM,Parroquiales Orientales_SEM,Papallacta_BASE,Mica_BASE,Orientales_BASE,Occidentales_BASE,Bellavista_BASE,Puengasi_BASE,El Placer_BASE,El Troje_BASE,Paluguillo_BASE,Norte_BASE,Centro_BASE,Sur_BASE,Parroquias Norte_BASE,Parroquias Sur_BASE,Parroquiales Orientales_BASE
2051-02-28,8316335.494656002,436616.6353920001,5995162.252799999,2030388.5952,7323115.037975655,4424855.443045632,1485533.256421939,1289318.1291841536,1494445.4883896834,4327960.987443612,5201756.554839607,1530803.7412248147,681782.0100355335,1603032.4627594233,2322871.0590835614,8150145.357311999,426568.80268799997,5944214.009664,1989170.5075199995,7176613.049578827,4384504.773792864,1459927.7761598206,1273382.7408033984,1464581.1207089662,4241378.312301087,5144185.860768875,1507099.4534281874,668142.6749157887,1578844.6433451679,2276432.7665878255
2051-03-31,8397795.256704,478681.50528,6866323.533864001,2240308.57536,7442069.01194857,5058566.009213797,1655334.0424365841,1459580.5970515804,1509083.8076297091,4398262.7860616045,5910631.135299554,1671793.0994027983,692856.6250124117,1732948.172441669,2351238.7413944732,8272516.15008,469628.1383039999,6828754.835736,2211864.2352,7332284.253897792,5028099.089402269,1637422.2479835507,1447099.4153639593,1486571.152169376,4333379.994053595,5868357.12590216,1653854.5203421288,682635.6640378844,1714613.4894542226,2316309.7863514307
2051-04-30,8613918.976319999,492994.77119999996,6646485.339360001,2238498.1152,7618818.950311967,4909455.125573041,1640656.9863662403,1433236.9708029602,1547921.240044704,4502721.999634372,5765079.406227779,1664802.0350336754,709312.0442740441,1727995.8885841372,2409992.6421435317,8484063.275519999,484195.7088,6609166.546320002,2217551.6448,7507145.063331646,4879275.004739881,1626753.7519869602,1421442.96654492,1524586.170610944,4436722.732429003,5726430.817779649,1647722.249177742,698915.2053961763,1709734.5302427586,2374039.9300127868
2051-05-31,8338548.6737279985,489027.36096,6369495.125328,2107864.6416,7360580.421027187,4712041.667020393,1553114.0914745762,1379658.3890085362,1498437.1966689215,4350103.028827067,5515130.419200398,1600817.2056578074,685270.037197631,1664820.8562682222,2331204.436063324,8236687.568255999,481232.41344000003,6332751.983736,2092419.9158399994,7273226.486299332,4682703.527735725,1542210.516024408,1368858.6807084358,1480132.7560156027,4298476.853402906,5479755.270397611,1586437.2169218592,677137.3858744679,1649459.0831545885,2303031.6282413523
2051-06-30,9199293.768,573319.0368,6381765.0856800005,2099634.5663999994,8064260.1501335995,4757250.83548572,1552920.7421599196,1425296.984913,1653113.0901096002,4765977.748728957,5555357.780208356,1678025.9908938063,750782.6199774381,1756515.011232205,2565170.5215103836,9058647.104640001,570564.5184000001,6345834.250320001,2082678.4799999997,7944730.363374335,4730671.61657748,1541469.4041866402,1417168.3927748401,1627838.884703808,4695335.644754233,5521987.056469192,1663110.9235777077,739654.3968301506,1739062.2090489108,2526399.484471899
2051-07-31,9780726.055968,613302.7104000001,6106448.731463999,2162366.0640000002,8556565.260192163,4580072.753737715,1569945.2228226003,1408368.994004844,1757596.47225745,5056930.06877357,5411375.95797167,1702836.7021125185,796616.2257238904,1784369.4758466124,2725232.101529413,9631889.45712,612019.5157440001,6061322.988,2135887.6694400003,8427954.251748526,4547635.151097025,1552897.9180409187,1398948.422926723,1730850.535444464,4980920.962783379,5368067.944103473,1685712.363536981,784642.5408377877,1765001.2819678648,2683951.2258242858
2051-08-31,9193448.019167999,555847.0127999999,5324697.976536,2059037.94528,8049378.960317924,4002858.800471484,1461949.8864263282,1251061.405569252,1652062.6090444895,4757182.965547892,4804922.931882553,1552228.2671593921,749397.1812055986,1624660.3004620294,2562380.395590332,9051003.823679997,553502.3414400001,5267411.259191999,2025656.7782400001,7924293.744427868,3961369.3196333875,1440403.4906624882,1238741.7800802118,1626465.3871152957,4683257.6029568715,4749746.48406229,1532862.2034442548,737751.7476062347,1603805.7677847957,2522634.942872407
2051-09-30,8270975.784960001,478869.6672,4596683.256,1898160.9984000002,7253066.054191104,3455146.7210951997,1326100.3915449602,1087784.21139984,1486294.3485573123,4286562.038026942,4201415.459719991,1374358.3282105292,675260.4496451918,1436166.5869129954,2306621.772336463,8147611.100159999,474589.7568000001,4530950.60904,1857535.0272,7141823.795280383,3406851.2648595604,1300079.6917812,1072652.8689817202,1464125.7146987522,4220817.863010706,4136397.9009676296,1353510.8035458708,664903.7953406037,1415113.917638205,2271853.8062316147
2051-10-31,8144568.339264,463720.49856000004,4948650.737063999,1911117.68064,7152644.325001594,3697244.581861476,1355252.0900893202,1134735.9109421398,1463578.9305657407,4227212.796075941,4442207.691155116,1401795.290005777,665911.1866576483,1464652.6886570272,2272609.0570734204,8025026.740416,460401.69312000007,4883216.0256,1868522.28192,7044047.211524197,3649576.25605392,1328243.3334858243,1120020.3509400003,1442097.305252755,4163031.9020108003,4376919.948953407,1381261.736179847,655800.7953929028,1444071.9343196657,2238823.1649643295
2051-11-30,8280995.083200001,480312.11520000006,6184486.19664,1990235.8368000002,7284161.474160479,4577554.79986536,1478266.3715256,1338595.9433445602,1488094.81645104,4304939.4312288435,5332070.34346698,1558977.3059089473,678155.4332443407,1630325.0898610028,2312068.5324231572,8159002.44768,476107.1135999999,6140396.159999999,1945938.0384,7173131.709395232,4544582.320785601,1451705.3378496,1326573.87412896,1466172.7398480962,4239320.840252582,5280288.181852443,1540077.6652431726,667818.5621446961,1611791.9226539019,2277565.411557488
2051-12-31,7894706.081472,425303.9395200002,4747815.0511920005,1923480.6393599997,6950854.455079852,3538700.591449068,1347223.2338663277,1084557.54168162,1418678.6828405182,4107954.982952193,4293816.236465246,1354619.9254135136,647124.5497679341,1411998.9426822264,2204986.670825126,7772146.488288001,419447.56435199996,4702514.5421279995,1876139.3836799997,6838603.542591811,3504157.0431600236,1318900.9192412833,1071272.2872117455,1396654.7239453534,4041614.6936717597,4239150.124981464,1334583.2793575625,636673.9898152977,1392756.70737352,2170239.356471867
2052-01-31,7464950.775072,386762.67417600006,5322703.117608,2072893.8441600003,6635627.260755294,3928151.3718453473,1462398.806512354,1162802.5497283607,1341451.654280438,3921655.711106377,4738556.632480267,1399333.1347630438,617776.8979763177,1443123.3292088686,2092464.6537681064,7343558.294687997,378797.70182400005,5273329.0032,2027141.1475200003,6524728.020973407,3889815.744501504,1434570.8364990146,1147892.4304448832,1319637.425555433,3856114.2603952847,4680918.174215065,1378406.6126624884,607452.1787526244,1423102.853121851,2058081.848105953
2052-02-29,8006282.790912001,444997.466496,5356396.624752,2012105.5430400006,7064359.487714189,3977200.6171133043,1434639.432923914,1194418.200589877,1438729.0175268864,4175036.4572390853,4759045.474701574,1445084.6229809825,657691.868306191,1502302.6666758507,2237965.329420093,7871471.062559999,434782.210464,5300843.827104,1968169.5964799998,6942909.268918223,3933524.252085121,1407284.488091895,1177501.265000611,1414503.349942032,4103259.37793067,4697033.179054083,1422210.6323762026,646384.8529362866,1480016.2446887528,2199984.817213049
2052-03-31,8125281.448703999,478403.2195200001,5861559.880799999,1919744.80704,7138974.844341849,4348579.851447119,1419761.828373696,1283180.322770064,1460113.0763321086,4219134.133006033,5078331.056030947,1505420.676174084,664638.5580082261,1575103.1697516963,2267615.985264156,8013503.540447999,469792.69920000003,5823491.172264,1889413.5340800001,7039790.816032193,4317951.6483077165,1400833.141384968,1270725.60597318,1440026.5862185052,4160516.3722750265,5035058.25793218,1488081.0764754782,655404.5249725973,1557841.9482543766,2236304.9618547503
2052-04-30,9121864.248,557754.336,7570338.408,2228964.9984000004,8032914.2990376,5590230.589908,1698241.25604384,1608444.07088688,1639199.0053656,4747452.350731222,6421683.784728654,1813806.19857459,747864.3212404004,1894026.5188181608,2547923.1836693245,9045568.727999998,551276.6688,7553250.531360002,2206740.4128,7964836.792667998,5575349.936330641,1685067.3121953602,1600888.2953781602,1625488.7004216001,4707218.544466788,6397316.709017995,1802520.8515929126,741526.3053973909,1883091.8464021531,2526506.464847894
2052-05-31,8953955.535168,528654.02112,6485015.186927999,2232297.48096,7896074.067302803,4810834.747720152,1628298.2055350882,1426774.9524402958,1609025.8096696893,4666579.773775956,5666584.405365424,1677781.2201453852,735124.4956658909,1744859.1541899901,2502333.585858341,8902112.478335999,522095.9587200001,6460451.520264,2212557.1372800004,7848662.469601764,4790637.597171636,1615954.4923712402,1418200.038786636,1599709.6123569787,4638559.519534642,5638165.380151166,1667353.9158843947,730710.4759199242,1735182.3668818683,2487643.7979629263
2052-06-30,9376594.03296,577946.2752000001,6882139.138319999,2111225.7312000003,8212509.041827102,5112771.01152228,1591786.6754666397,1505333.71696572,1684973.947722912,4853592.843719818,5905646.322423715,1745018.018063012,764584.5917941034,1832309.5954267283,2613756.510075596,9282546.604799999,575162.9856000002,6864602.197680001,2088547.0271999997,8129763.897534719,5099174.606918521,1578490.5047176802,1499620.3159410001,1668073.6248825595,4804690.4634430185,5882323.863036216,1733909.232990646,756881.0188604824,1820641.5683957739,2587496.0687152618
2052-07-31,8742693.119328,540118.64448,5850567.727200001,1937343.50208,7649563.948803907,4367567.531648881,1430868.793866336,1315152.0279856804,1571061.9535432414,4520892.293743109,5104630.054019765,1562230.319434018,712174.4036336436,1639961.7556516107,2436134.0537707526,8658874.54656,539169.15168,5830505.901864001,1914652.36512,7575202.353456864,4352982.246920196,1417475.4377187602,1310014.413373212,1555999.756016832,4476944.590893006,5080342.444801122,1552049.211545456,705251.339106834,1629256.1750512125,2412656.5227475776
2052-08-31,7999728.234624001,472224.1507200001,5279903.865864,1885239.24768,7027459.132616697,3934961.2505700365,1363380.5041678802,1188276.6381743161,1437551.163761933,4153228.3473764686,4661415.695012373,1428952.6137475418,654256.4452466146,1492506.0293377133,2232433.3566955957,7915150.897919999,469546.82208000007,5243130.7128,1856209.94496,6950900.392527167,3907820.39596488,1345465.425665664,1179229.906683216,1422352.6163562238,4107982.131983556,4622110.432027015,1415486.2301462064,647128.8265442792,1479056.2720721795,2208562.093984823
2052-09-30,8528332.821120001,520053.17760000005,5756504.87664,2005770.4704,7490814.041930688,4292413.747835761,1460291.6462328,1294863.8906628,1532541.4079552642,4427071.098781036,5062217.570975136,1542346.9757100327,697394.787303747,1609796.5337192225,2379828.275695689,8415193.5504,516268.0800000001,5699112.0479999995,1965775.1328000005,7388112.312473759,4250224.874592001,1435167.8061580802,1281316.2074553599,1512210.28100688,4366374.376671991,5003409.444036359,1523223.0608236934,687833.2562913069,1590728.6520165945,2347861.2840075153
2052-10-31,8146434.782303997,492335.4528000001,5925584.233872,2006222.0399999998,7177808.054951048,4399852.6800193675,1470410.15230296,1306274.6151295921,1463914.330380028,4242084.560476069,5166708.117339942,1529830.4201880961,668253.9299159426,1591830.8136929045,2275926.9325639536,8026357.905215999,487638.8784,5864609.058408,1964339.6313600002,7068949.244879559,4354737.753551653,1444014.6860356564,1291568.14540278,1442336.5155673148,4177749.0037238174,5104217.052636015,1509368.126196711,658119.1746982867,1571462.5161570786,2242016.4573929394
2052-11-30,7611347.399039999,438129.3888,5400741.2126400005,1822628.8224000002,6693466.994839296,4005552.75677496,1336615.33488912,1184596.80887016,1367759.1276074878,3955838.9939500233,4701986.021877054,1400270.228805354,623161.7772195385,1463747.7042874622,2124904.769982589,7490317.847039999,432269.3952,5349133.727999999,1777569.4944,6583037.622146496,3966551.7616512,1309094.85354336,1170498.29950944,1346010.1171130878,3890575.2346885777,4644011.568262376,1379941.119187619,612880.8026218388,1443996.020940369,2090641.204072006
2052-12-31,7661343.892608,434299.586976,6325665.057864001,1884196.0108799997,6749758.5662529785,4657351.234335012,1429280.1435772658,1328788.575161561,1376743.4975016576,3989107.31265551,5362187.553431591,1509719.1405269257,628402.5225181523,1579883.1002533312,2140327.95004984,7507969.146719998,426539.539008,6266829.073607999,1833806.46816,6611484.810733488,4612419.63066402,1398382.740538517,1312215.2567718262,1349182.0556655838,3907387.5231434912,5296076.391457858,1485444.2449863635,615529.2358792876,1555887.6369626196,2097105.7474864598
2053-01-31,8804415.481344,514307.7072000002,7348628.258136,2100655.19232,7740753.0684454655,5414758.255444284,1613942.5484787119,1542752.44178202,1582153.461997517,4574785.06345127,6194063.737410281,1740140.168847276,720664.1106722729,1825210.174910943,2457754.058861153,8652696.441983998,506419.5513599999,7301863.394136,2062201.1356800003,7606802.794999158,5378299.363471645,1590163.5677880244,1528784.6491261797,1554889.5506245242,4495620.451844502,6141505.130051401,1718805.7021185358,708193.3402144219,1803344.4436116046,2415335.0286672506
2053-02-28,8463911.508863997,476017.75872,7548254.1792,2184274.87488,7482353.3525252715,5539195.276009921,1669793.21982144,1559006.8379464324,1520964.8981428607,4422070.831342435,6352178.260847183,1740658.7664548804,696607.0971201027,1816059.5943957472,2367573.4051406723,8307648.994175999,467084.86272,7498410.905664001,2148279.59808,7345288.890447782,5500108.592840737,1647078.1064035199,1544186.103225696,1492884.524253427,4341065.73425464,6298166.165276073,1718706.617911586,683846.3957006885,1793337.2069486103,2323990.7412912967
2053-03-31,9819777.181536,563106.28032,9842153.706936,2644015.50432,8708273.163964886,7197588.166469004,2066557.187136024,1988495.7413537158,1764613.9595220191,5146589.439903248,8167266.583711234,2154892.0538785486,810740.2315651309,2243555.8726644544,2750089.0636629714,9715135.629023997,557336.4710400001,9819675.475992,2621764.1606399994,8616948.096155817,7179206.083984188,2053047.0441440877,1980482.899873572,1745809.8725356124,5092616.324828087,8139488.756034579,2141687.618493322,802237.8677521064,2229772.0075048036,2720958.5817757812
2053-04-30,9129227.264639998,533182.1760000001,8967510.648000002,2556332.7840000005,8120302.131102335,6566680.746108,1961937.1389600001,1832480.1348696,1640522.1394558074,4799098.559481479,7515680.743868768,2000089.8697896642,756000.1284056272,2071111.144821218,2559599.2862972757,9092022.08544,529740.0000000001,8969644.985040002,2552242.8671999997,8088781.260351456,6566696.471930761,1959765.6847975198,1830716.8821802803,1633836.3687535676,4780469.724867709,7513869.686095256,1996517.1501955604,753065.5353387204,2067290.1613089177,2549354.89137363
2053-05-31,9619726.360607998,557683.8595199999,9787114.836792,2748952.5379200005,8570328.348735617,7156352.585295469,2118494.2800475443,1984405.3401382924,1728664.8270012576,5065064.05410275,8174079.842082932,2149928.325778849,797897.5692672861,2224279.4631507127,2698755.653061787,9590339.866463998,554635.57248,9789121.206144,2752937.1936000003,8547224.54912343,7156448.652810816,2120618.708376768,1983384.274353408,1723384.0740035807,5051409.708531948,8175951.250811856,2147988.6544090603,795746.6055233917,2221581.0420954707,2690877.303600056
2053-06-30,9465217.675200004,582938.208,9539151.449040003,2863356.2208,8472075.992765281,6992114.211914761,2164149.15519528,1967481.229563,1700899.6162334403,5006996.9117242815,8065722.20186628,2138524.9709132025,788750.2749264478,2193212.157132354,2660093.9926338266,9424130.768639999,582207.5232,9540014.934959998,2865818.1023999997,8439000.615654334,6992407.512856439,2165483.4866373595,1967398.7118497994,1693516.2991246076,4987449.363851712,8067105.742504644,2136406.831218816,785670.9573174185,2189843.468585276,2648986.9610606823
2053-07-31,9393872.128704,561210.5088000001,8757178.910928,2746433.7705599996,8384524.550308569,6430231.6561354315,2050352.1461576156,1827991.4483919595,1688078.8215281088,4955254.009232364,7468089.940436872,2027122.6487770951,780599.2356337279,2083839.028288728,2637226.1599105527,9311850.815904,560323.6905600001,8742221.145072002,2741815.1376,8316127.54565329,6419279.558851128,2046891.3740004962,1824911.8422181197,1673339.591617949,4914831.379481094,7455396.557725015,2020021.6336319002,774231.4745003212,2074792.5364772547,2614771.646353337
2053-08-31,9456443.061408002,569839.2422399999,8543079.058392,2731297.86432,8432065.185331939,6282710.6662649885,2028742.988149656,1798624.2723117475,1699322.8181350178,4983350.524531176,7318132.190780925,2008466.8806271339,785025.2687544036,2064827.9481941645,2653804.532917765,9341030.323296,567224.0524800001,8501122.839744002,2708608.0665600006,8331799.866610549,6251934.913029216,2013860.4132378243,1789250.13686736,1678583.1490962908,4924093.721166834,7278128.328626693,1993590.7213120996,775690.5675814422,2048515.060014695,2621730.250116861
2053-09-30,8790853.276799995,526313.3759999999,7700216.87304,2569936.3776,7846249.791481916,5668360.06929876,1886512.4732685597,1635273.4922535599,1579716.3338409595,4637133.626765814,6649726.619693735,1843976.9641172867,730485.8555869665,1891579.8744803031,2467929.4618004607,8657478.00288,522590.4864,7638817.868640001,2532651.2352,7727630.0465085115,5623367.800048561,1862570.1109809598,1621329.7604436001,1555748.797117536,4567029.35748653,6589406.97084288,1823676.8145972455,719442.3573299424,1870494.6800934263,2430536.318688972
2053-10-31,9201146.276447998,502479.8928000001,8228717.748000001,2677069.63872,8209271.637281634,6031414.1224908,1976807.782445472,1711226.7861323042,1653445.9858777053,4851679.537633444,7049972.318178699,1929890.4472408183,764283.1894309199,1988513.439167462,2582735.8621501527,9040088.459808,497264.24448000005,8158275.158399999,2626800.89184,8064728.549818818,5979385.449391681,1945322.1351558722,1694217.9978313919,1624503.8962274974,4766254.572942922,6977026.215085037,1904829.0458602142,750826.2279881318,1963072.4451406712,2537426.6605377174
2053-11-30,9109035.169920001,500105.1456000001,8208889.745040001,2644341.0335999997,8125616.682667007,6016376.185488361,1958041.57271112,1704686.0904284401,1636893.620034624,4802239.459456202,7020764.425979,1917444.2127752332,756494.9131562986,1976331.697303723,2556705.3541567517,8901338.4432,492582.64319999993,8128694.262959998,2579232.3264,7939146.62269008,5956457.07260844,1917947.9796357602,1683947.7839825999,1599570.5182430402,4692035.654009838,6933534.025552235,1885961.7015016354,739134.5505724463,1944595.5885248145,2498267.2060146127
2053-12-31,9634080.441887999,539947.7625600001,8584468.1928,2793088.82016,8593065.12611373,6298994.13328296,2063051.8101976318,1793505.60309384,1731244.2554072733,5078501.489533214,7361516.405146105,2020747.4637626857,800014.3632411882,2080941.0376303794,2703965.4864741703,9404728.621343998,531502.76736,8509620.425328001,2720474.71776,8386974.964003303,6242453.280144793,2019282.711219792,1772587.503475848,1690029.7332555165,4956702.203725953,7274214.8792615915,1987318.31044054,780827.3691487076,2047457.18563051,2639413.2150243786
2054-01-31,9361676.12688,517013.96256,8461794.854664002,2696050.656,8345606.844444912,6202383.617589877,2002621.4288534166,1755950.1317721724,1682293.2000003357,4932253.645066942,7224412.834906094,1971512.3855360923,776975.9972178211,2033753.668886512,2626976.956244827,9142712.453952,508900.28544,8396872.567992,2633401.80864,8150510.290442283,6152998.743024588,1964803.318934328,1737414.4135246917,1642945.427975174,4816951.581651389,7148506.266582469,1941174.2412573618,758812.5080401766,2002879.247329089,2565545.7458970645
2054-02-28,9122018.871168,498802.26816,8068188.534335999,2728437.3849599995,8157159.962633204,5916405.982755744,1993507.320837312,1688180.8209658556,1639226.7911488896,4820881.537916223,6961260.008157741,1913742.6560196972,759431.5925211511,1964561.7226988082,2562722.9925164636,8898957.260927998,489007.89504,7999179.644736,2669582.3616,7959646.275092466,5863405.341505824,1957371.0857447041,1668394.7349209283,1599142.6197887613,4704150.948579647,6883536.729669726,1882661.463223727,741043.0682111084,1932672.0121120338,2500288.8257572334
2054-03-31,9015866.885087999,494189.4412800001,8266937.357592001,2633625.1871999996,8046565.11810285,6054822.365933628,1955886.2617607282,1709749.7429760364,1620151.2792503135,4755519.984798784,7053300.704734996,1915052.432730672,749135.2124953753,1973598.8261907976,2531037.590589959,8864178.406271998,487080.96768000006,8225047.489608001,2595586.5504,7912743.13307681,6022145.6508973325,1932676.050545928,1696968.758473452,1592892.8596070781,4676431.191648394,7004599.144995529,1894569.7679087091,736676.385689451,1952508.637038894,2488639.1502030306
2054-04-30,8613508.3776,481753.52640000003,7511656.70736,2570484.8448,7700981.002727037,5515825.6174442405,1872760.50346032,1582937.61759864,1547847.45545472,4551279.77261168,6501893.809783083,1798470.8727525475,716961.3313538874,1844484.444053787,2419690.013689597,8486812.635839999,475414.5312000001,7469998.848,2540630.9664000003,7589684.475275615,5483646.3853872,1853943.1540761604,1571159.1310646404,1525080.2306604479,4485503.524887889,6457328.9017059365,1780760.37075306,706599.6246481597,1826082.1832033296,2384333.944243028
2054-05-31,8110044.298943999,424645.05312,6916643.973863999,2445337.6848,7257091.735376984,5070692.598062437,1765328.9693285523,1452977.9178643802,1457374.9605202368,4288941.215607798,6013915.765829627,1669887.085262719,675635.2405635972,1712940.2501391503,2278999.4564738376,8003938.277663997,417811.704768,6876966.035736,2423011.0780799994,7164547.246759592,5039697.878264412,1750618.2252523245,1441760.5419165862,1438307.7084962206,4234247.422834919,5973860.702766005,1654368.8431521563,667019.3486733179,1696751.66225873,2249468.267985493
2054-06-30,7470992.85408,394990.57728,6066988.65936,2280103.6032000002,6692072.78645539,4457555.90308872,1621156.408666848,1295611.922285424,1342537.415878176,3955015.0167951356,5344962.405303949,1510408.4858585584,623031.9764189969,1544004.1240618844,2100231.0613183696,7373545.6032,389348.64863999997,6019971.192000001,2259729.1872,6607112.743082878,4421892.286333441,1607053.1796123844,1284028.4925875522,1325026.1448950397,3904803.6311619813,5301246.766074504,1495251.355526773,615122.196381016,1528028.8399235152,2073113.6101470648
2054-07-31,7130846.034144,386143.026336,5602894.619472,2228590.03968,6400385.288255144,4125838.0505736233,1563276.6556958016,1216182.4630624368,1281413.032335677,3782627.7053587902,4999957.743494797,1431490.6372453715,595875.870336554,1456018.1553631048,2006154.8542941145,7003730.107583998,380596.649184,5541720.934392001,2197666.84032,6288478.525027639,4080214.487569213,1542654.6452617103,1201751.593500103,1258570.3003328447,3716490.8082913356,4941864.852536802,1411782.1401918316,585457.3506800733,1435388.4870372447,1970652.8574592115
2054-08-31,6520982.817888,352460.780352,4951163.565072,2071343.5862400006,5861282.6935670115,3650788.8070059596,1436049.8876738593,1087628.7899223217,1171820.6123744736,3464018.0718981037,4468614.650769004,1294665.0806776416,545685.4187710887,1312506.28286544,1835564.6013093935,6378861.851712,346786.29532800004,4879563.966936001,2036326.4524800002,5736055.955659948,3597743.8016649727,1412570.767205621,1071248.9302935146,1146281.4747526462,3390009.0697950292,4401490.042243811,1272406.855033827,534026.8094719412,1289156.651302169,1795858.7621451146
2054-09-30,6757967.94624,349858.0512,4795537.1349599995,2111262.0192,6065506.530893376,3539710.45104444,1447030.48002264,1065114.01425636,1214406.8399393281,3584714.3597579845,4378606.435422131,1295489.8113397849,564698.6580261734,1315197.487482665,1901227.8528922675,6581500.85376,343335.1536000001,4707905.44464,2065801.1904,5909524.145812223,3474970.98572376,1416928.6057824001,1045109.6512956,1182695.7034206719,3492528.7701750235,4295467.571805715,1267905.9773909235,550176.697975118,1286375.0357754284,1851867.8359509404
2054-10-31,6234245.045279999,307548.297792,3983366.1509279995,1883461.5935999998,5579497.718634671,2947570.3727234635,1271557.938912739,902549.4106268017,1120293.8346368156,3297483.1517130905,3702103.8186472994,1133776.5412303992,519451.23760488787,1154435.5650947844,1751991.7978622566,6072483.398688,299670.052032,3897019.7109359996,1836540.8467199996,5435209.538994211,2883151.393332156,1240709.893990315,881929.3951567655,1091225.2667442334,3212208.8375455784,3618624.1207018076,1106488.22095697,506018.00808036106,1126618.949328056,1706590.0058817833
2054-11-30,6497981.663039997,349900.09344,4297099.36464,2020063.5359999998,5829680.954222494,3187582.3916244,1366198.196418144,982360.5865261919,1167687.3048482877,3445341.4439454945,3996075.6927666888,1215107.334770012,542743.2968381142,1229855.6182370593,1827790.8195781359,6324012.2736,342411.57216,4217626.70064,1968434.2655999998,5674213.57812624,3128188.68053352,1333311.878045376,962677.1372366879,1136425.00556592,3353460.2246726076,3915372.4006857853,1187388.016990283,528269.2841235527,1201691.220092916,1778928.1723476145
2054-12-31,6449080.607423999,394177.771008,5342632.482672,2119737.18528,5814355.880569017,3945445.912739736,1488870.0590933086,1172978.7027148944,1158899.7851540926,3436284.325416289,4776256.663109606,1353725.9990358816,541316.5324809754,1364657.2195238606,1817429.8354338882,6305851.39968,388820.8370879999,5288063.611463999,2074401.78336,5685656.405762592,3904570.7743769637,1461030.6374548846,1158671.1630174264,1133161.496522496,3360222.9358056914,4716339.780609209,1331978.1930016093,529334.6113764972,1342799.7263891273,1777117.572816082
