,Papallacta_SEMBAU-superficial,Mica_SEMBAU-superficial,Orientales_SEMBAU-superficial,Occidentales_SEMBAU-superficial,Bellavista_SEMBAU-superficial,Puengasi_SEMBAU-superficial,El Placer_SEMBAU-superficial,El Troje_SEMBAU-superficial,Paluguillo_SEMBAU-superficial,Norte_SEMBAU-superficial,Centro_SEMBAU-superficial,Sur_SEMBAU-superficial,Parroquias Norte_SEMBAU-superficial,Parroquias Sur_SEMBAU-superficial,Parroquiales Orientales_SEMBAU-superficial,Papallacta_BASE-superficial,Mica_BASE-superficial,Orientales_BASE-superficial,Occidentales_BASE-superficial,Bellavista_BASE-superficial,Puengasi_BASE-superficial,El Placer_BASE-superficial,El Troje_BASE-superficial,Paluguillo_BASE-superficial,Norte_BASE-superficial,Centro_BASE-superficial,Sur_BASE-superficial,Parroquias Norte_BASE-superficial,Parroquias Sur_BASE-superficial,Parroquiales Orientales_BASE-superficial
2052-09-30,9144477.932316769,2548495.1657037437,4878930.686645366,1491948.8449894933,7868306.744686408,4551737.184447525,1211699.1823505887,2191411.50417787,1643262.6844373236,4650169.286109667,5084955.163351089,2112901.421887344,732539.3579303045,1984185.3459059263,2532300.022410962,9080090.619571099,2268115.27618483,5900128.825956826,1568908.8862207227,7834640.157212194,5151668.987764622,1307707.3057340314,2206028.8274857206,1631692.2843369264,4630272.332912406,5701629.064138366,2133068.182591527,729404.9986364553,2041278.6144386828,2517054.1073827213
2052-10-31,8375467.400636376,2517911.496092508,5946764.824019704,1814314.9541038238,7317902.987876563,5292903.981726023,1451090.6366791313,2361389.702479398,1505071.4918943567,4324880.66583505,5948322.097402838,2217694.4171907124,681296.7681713082,2055790.468540149,2332576.63393227,8428175.456103886,2315843.3554509627,6729258.508777023,1852669.8290551056,7370649.508979769,5758139.23103896,1514220.0678352567,2377890.0346494755,1514543.1294618684,4356053.859807044,6417023.556025741,2240485.5712209586,686207.4692860167,2109889.917020158,2348051.7855157927
2052-11-30,7445344.723980994,2250955.805203039,6762500.821982872,2242651.7989948927,6661737.111242248,5753496.1722864155,1720898.251663716,2375666.6171410778,1337928.4468993845,3937086.6327441675,6586588.460844037,2218940.9874818004,620207.7250566533,2036519.8670088206,2092145.6143788355,7511877.798600568,1961080.6350385074,7045001.567697821,2245034.9848826537,6716879.8008159455,5827422.062867704,1728902.51583658,2266777.842006301,1349884.4404085225,3969675.962282224,6659361.43552665,2153493.73885371,625341.5094559647,2011070.8513502318,2110319.719061977
2052-12-31,7078933.531464938,2019118.8570331896,5527598.85018875,1985398.604884745,6297389.155761961,4780536.612182239,1494705.7904835881,2046536.0026876065,1272084.3556042493,3721756.991055319,5527231.626225067,1951109.1650003926,586286.9304014386,1794990.3279574935,1984843.9389607464,7266603.744305417,1747026.3360713662,5480723.899937892,1983461.7564333493,6450778.656429699,4629467.351993059,1479719.3484141768,1896141.3888137618,1305808.6928516834,3812410.185949951,5379670.244612713,1862427.4667569413,600567.492913605,1744309.2538558908,2035851.889093472
2053-01-31,7128697.8659894,1939939.8794846386,5324938.5100058,1686477.137620184,6263908.949023325,4603032.995075689,1319600.600107791,1953259.42927342,1281027.0065182953,3701970.1888727844,5221473.982191218,1864890.8946663656,583169.9231540716,1742720.461142718,1989552.716272701,7416101.190728116,1694560.7733856437,5300712.561995303,1682778.854871152,6498631.911713463,4479545.520312358,1306222.0533645279,1820266.340242099,1332673.3839738425,3840691.4598226566,5099905.603699947,1793180.7132338246,605022.6309805234,1708923.4210935426,2067646.0615101138
2053-02-28,9291729.667181099,2309364.769985968,6891997.491835577,2139382.973252209,8149925.822974957,5870305.855770753,1676811.6613399978,2419161.22131781,1669723.8211924434,4816606.161378199,6653891.452901859,2342082.276896218,758758.0941189684,2213946.814870666,2591496.8174044196,9793602.41440532,2371859.5310273767,6948917.318484377,2112096.708628917,8554630.651665207,5937611.19220958,1668525.7548485,2458883.5936843534,1759910.3538686358,5055786.715134136,6707057.736070204,2394074.9849694055,796436.1136700307,2275188.1651018383,2727250.4753371472
2053-03-31,8040120.093674503,2207620.38091011,5970111.007098626,1950146.4890008247,7076705.8673204295,5174886.861639712,1512305.5930442442,2211153.899666532,1444809.5808333084,4182333.167586375,5894336.773142606,2112655.693652637,658841.316247532,1968049.7603926824,2245341.797320125,8135493.323097282,2012860.81242627,5816624.095942929,1918015.208919261,7146917.755023897,4982020.085970468,1477454.1622716032,2082981.658753726,1461948.1501605818,4223828.393219123,5692736.968195298,2029974.8625298063,665378.0429927248,1912772.5006514003,2270343.538583379
2053-04-30,7974224.324788005,2031074.9876293289,5971425.909824817,1949129.9698485327,7022425.321401046,5099283.412428548,1504771.718129105,2118458.334582205,1432968.1111644048,4150253.3649480175,5820460.429751176,2048122.7334407924,653787.7974224372,1923280.1854616315,2227381.484333036,8110977.921405269,1855227.6678651713,5821318.5285513345,1908543.2075023856,7124463.784824524,4917002.73444107,1466407.631341747,2000168.0202515512,1457542.7324765269,4210558.096831293,5625365.857092389,1973504.4060698769,663287.5783671631,1875659.937005031,2263393.017163077
2053-05-31,9879783.281192208,2267359.203903091,7222361.436605864,2517485.2823456847,8726029.404912395,6085498.569854034,1897411.0309096882,2473761.188828394,1775397.0556302397,5157083.378303224,7031558.393787187,2446351.803654751,812393.337597344,2311478.7549868757,2762678.215199988,10286569.065794304,2278412.7939776015,7073024.340618632,2453612.341766891,9043680.643973822,5984783.642836355,1854224.4498911086,2452261.851237769,1848496.4611232367,5344815.260588529,6905281.356643476,2448188.5499199126,841966.6679539628,2327027.8223853577,2871477.639841937
2053-06-30,9530725.29245063,2187917.5074528754,5901765.875812521,2118639.1152381347,8340723.487416946,5118059.8307423685,1596559.5080796476,2201878.594572804,1712671.335053378,4929367.581063416,5914382.919326175,2203921.0390284983,776521.3566785179,2088248.1302909753,2655914.758925243,9781983.991575923,2082234.4548287315,5749280.258079985,2096761.5108332331,8541293.910135157,4964515.138501765,1570790.856817361,2121400.9117584676,1757822.5232861934,5047904.700889878,5755547.539892469,2162105.2451315266,795194.4630335832,2066472.4361412686,2723635.9917922644
2053-07-31,11923158.08271811,2365144.5839827796,6006707.970628415,1801723.3056495262,10223525.553474486,5269029.35840551,1442173.56353902,2289401.08684773,2142591.5074644447,6042103.6021034205,5919497.70895403,2367315.5817483333,951810.2290284747,2324324.792283382,3297533.3561113174,12285895.076231819,2303231.139533131,6301049.191694277,1828341.724635185,10527548.29157431,5450141.952919617,1472960.0561091532,2303857.0605740286,2207775.3451988576,6221781.040320417,6107179.747898131,2401463.259500775,980114.7459455683,2377039.789611799,3397020.7947979164
2053-08-31,10802393.846541638,2219026.1086043515,5161276.165623981,1599675.6818889715,9254402.121728895,4608389.429093328,1274053.652371826,2068917.5386732214,1941190.174223532,5469351.653941777,5187977.210770499,2136414.958786709,861584.8375329603,2087896.6226985066,2986602.904566572,10846973.271392884,2076956.7254104635,5623338.540017185,1650425.688686204,9303564.168853546,4873249.418987577,1325344.0530513194,2068630.5569262018,1949201.0968693013,5498406.423792447,5467712.707513135,2146522.8220990854,866161.8241202651,2117274.5125140613,3000232.485504587
2053-09-30,10512923.007610563,2287794.038862459,4969037.026364129,1523817.7809172857,8998214.292497845,4502383.374973132,1224027.5711172235,2070355.5707297921,1889172.2644676182,5317944.646866227,5051224.480725023,2113164.374453107,837733.7506315494,2052522.1774377658,2905596.3687611786,10582914.393631438,2151297.599750518,5594957.44023567,1588272.3654086392,9071617.194142463,4885424.94101835,1293470.7206338427,2099092.556528571,1901749.7165355692,5361325.761738194,5451800.782998539,2146111.7731837616,844567.5607746632,2105388.1045857407,2926545.4839411518
2053-10-31,9867969.344140867,2429821.1807298725,6262405.731442567,1869792.76413677,8555391.567149084,5477717.131110573,1497539.1389240732,2367334.019500397,1773274.0911421138,5056236.416185109,6152474.131199869,2311854.7708330834,796506.9549015795,2200912.1632365324,2740326.4916968187,9991921.89128824,2376513.038057104,6764197.581303206,1905674.0745306378,8665936.766188089,5809123.99318847,1547074.5165940197,2418794.6930607227,1795548.3638644961,5121568.628817161,6490187.506711853,2359290.505775711,806798.7129321112,2260695.9729536935,2775114.2266668957
2053-11-30,9032219.580860347,2416519.02314628,5831043.905836794,1668188.1517734258,7820061.590063094,5167193.516007608,1361894.9941144236,2280275.4679430965,1623089.8586806045,4621656.399727289,5761043.42975437,2187344.9301776746,728047.7340348739,2067066.8135917236,2506961.7387384456,9162713.397373756,2259300.6029792703,5849277.605229786,1686765.9949859928,7931670.064260763,5111921.439486356,1366642.4184564657,2201685.19330481,1646539.5975080645,4687617.00797811,5715653.56674977,2144844.7330649267,738438.4829826772,2045972.0008203592,2543018.097539191
2053-12-31,8260795.235731307,2300401.1889852583,5780118.252965508,1688042.2104745803,7192504.503079033,5080877.461145242,1364472.9921041168,2212767.5968582584,1484464.903860916,4250770.1613197075,5686095.473650668,2101513.8005007044,669622.1692366578,1971713.1595299398,2297643.3324977495,8421650.99761528,2027821.2663987994,5817549.821303677,1707988.4522654274,7329346.783332729,4989159.467734927,1366569.0381654995,2076561.1261132383,1513370.684271466,4331643.948949641,5605916.345052487,2023181.9589570176,682362.185528277,1929769.1092493858,2342001.626444845
2054-01-31,8338571.975215017,2394291.5738722174,7127822.205748389,2101106.932186068,7358920.23512703,6073731.785634843,1675217.4271699418,2497385.2643655725,1498441.3839461387,4349121.858960074,6834292.2248225035,2338642.6167109096,685115.4738903265,2179440.96892781,2331011.108737067,8587178.214584315,2221331.1877307245,7198580.801708881,2099662.5002025673,7562393.5494380165,6048744.406288594,1672113.8865966627,2417204.905335045,1543115.9251608013,4469374.587717867,6809359.974262724,2300289.210932587,704058.8394526794,2169942.9535304517,2398614.3375069313
2054-02-28,6768726.774676091,2000711.4032393894,6308311.208731099,1899223.285409269,6021636.06898113,5324130.2622727975,1498946.2427182838,2150776.4660711116,1216340.2014092936,3558786.9167678477,6016442.293319235,2000237.330798713,560614.3180221431,1853422.3982490322,1897890.3023112672,6897643.349509234,1724485.3390815188,6057893.092287543,1881967.7742567644,6123046.774165426,5027465.864192989,1462427.998003627,1965912.16704664,1239506.5099068093,3618720.6435317667,5720708.735392063,1882859.8251070257,570055.6546748012,1772001.4415937029,1932458.7371247157
2054-03-31,8726170.1155101,2227264.9518443765,7618329.62695259,2333103.8267073175,7734363.1786435,6347869.238066543,1823616.192685134,2500793.7423117887,1568092.7697571653,4571008.638578308,7203935.787240503,2386457.896846026,720069.2119317099,2244177.5115077593,2443331.52631375,9182370.142262653,2199497.085891824,7388939.410004577,2302633.9770117593,8100829.82292857,6173767.679902339,1791409.799985505,2448888.721418332,1650071.9145645984,4787590.425350785,7021323.982112568,2373474.294658276,754187.2565146498,2247333.8846506844,2566563.545328628
2054-04-30,9939919.500281455,2393967.850268347,7423084.848225322,2387015.562820658,8742913.365641696,6282194.508362519,1846242.5913444583,2562179.7890394633,1786203.534200577,5167061.799094243,7164279.471796092,2497625.148759449,813965.234341242,2362141.9197807545,2775186.373357499,10367168.87960662,2343987.34323708,7076157.737687316,2345541.8817267288,9082908.92199856,6015423.954969363,1799661.4387985484,2479797.485083686,1862980.2476653098,5367999.172901148,6886795.200679808,2461224.9037777963,845618.8206380658,2343434.826507746,2890215.777482011
2054-05-31,11077421.016393393,2541632.2316299896,7814644.684003333,2514891.154499928,9707327.943234174,6622844.041659956,1945530.049103491,2708711.2086997055,1990612.5566458928,5737030.814451397,7552066.873090487,2671143.6560988235,903752.2315151016,2542788.2746981164,3088479.5137433577,11499356.699028546,2597140.400674052,7557334.878285321,2455306.1240777615,10038466.129366828,6465117.45520078,1899385.1796532744,2694306.857215356,2066434.3988154298,5932733.482455795,7372369.177974954,2678074.1261917823,934581.1966440517,2556911.491141039,3201527.928110669
2054-06-30,13905882.329406783,3177998.1946740975,7597145.86694531,2151020.171099782,11935961.434398917,6745045.772388083,1763659.0218289706,2984928.427090301,2498887.0545943994,7054153.20772976,7508379.3008987615,2976076.7515997747,1111238.009542539,2877078.1960178935,3847354.3654994094,14415671.361495703,3446217.328384652,7627661.091421553,2132434.7448182628,12349318.983377667,6882877.772944074,1766527.378783605,3129365.315766874,2590496.1436607777,7298447.5191762,7633929.264215855,3097752.24633034,1149721.5973524607,2982157.708614751,3985519.129918782
2054-07-31,12822679.090340002,3108937.6095450534,6417619.131257355,1850960.4526509559,10973278.258653529,5881772.369971102,1524858.7380774072,2746944.9148439136,2304235.432534098,6485207.450864235,6536419.204686245,2724734.6866861335,1021612.2058806436,2616492.324081941,3543748.3547472884,12825133.578264207,3104346.186190739,6861434.872280267,1876836.4841809205,10981720.887137784,6193337.808979693,1567265.4055129525,2814434.14405734,2304676.5040140776,6490197.044298428,6850414.571876094,2774615.833798819,1022398.2145925272,2669626.681992304,3545180.772431162
2054-08-31,12578076.66570704,3119655.737040322,5794146.930829554,1623434.0200350264,10716188.412191905,5445935.568638059,1363923.5535998405,2641246.457594544,2260280.3768275552,6333267.351605417,6011776.583821909,2617237.690787487,997677.1411750665,2513266.1941461936,3470469.2443729537,12561983.727015197,3052160.2737428583,6492836.68915369,1673976.6486664033,10715553.654973362,5910300.59955461,1433475.0098788051,2716478.499482468,2257388.4757446307,6332892.210089256,6485098.301445226,2675180.528078242,997618.0452780199,2582289.6552950325,3467583.7114573917
2054-09-30,11700051.720863935,3081318.714670536,6089092.906613328,1657708.7258816755,10004813.024317935,5637695.801331994,1399761.0237039125,2668717.730806985,2102499.294239249,5912844.497371899,6213216.5693331435,2591524.822628266,931448.0925639999,2468126.8282394726,3232570.8328036815,11652645.872588309,2966119.4980483586,6852662.59303292,1702996.4654186217,9977198.972591681,6127218.924381722,1468825.883202709,2728465.1972786393,2093980.463304119,5896524.592801683,6708605.5418745065,2637576.0383248967,928877.2243482855,2531339.7726756707,3221009.774033764
2054-10-31,11292325.342886802,3200287.502969329,6697051.680868744,1992880.8991045712,9753808.452060375,6118791.645070972,1622058.9336399762,2847619.5198431094,2029230.864116758,5764500.795167682,6829868.989430806,2720088.423403223,908079.566886821,2549285.6413297057,3131531.4556122324,11333158.533919383,3155683.7314316398,7204366.099313494,2010593.46159383,9791689.157166569,6457873.5467406,1662652.9015382691,2903256.4730428737,2036568.5885453126,5786888.291885441,7166923.990400967,2764073.1549220695,911606.2605322074,2603834.724537308,3143165.538276586
2054-11-30,9811196.092205392,2995389.4149440555,7421746.419453738,2036179.1717001195,8550190.20016668,6541965.156722314,1683943.3908936828,2854099.338859531,1763071.937769309,5053162.408298507,7259946.091061857,2650936.351696443,796022.7076355179,2468113.512781227,2729794.6167302565,9793986.627628632,2716369.791061968,7606185.488958695,2040141.2876874192,8537064.745983038,6551316.352374682,1686847.5232946887,2735974.415159669,1759979.3969848652,5045405.264875975,7270741.372540725,2574201.107955058,794800.7278510209,2426533.918576058,2725228.978347577
2054-12-31,9557220.161192333,2999094.31151107,7030539.640318708,1828083.2971490405,8290243.509503129,6267183.639925216,1548143.7976281652,2781700.9462955818,1717432.462966262,4899533.91411635,6900316.72581566,2568145.62399281,771821.6707347414,2391066.486907371,2654539.0775442393,9673418.605072657,2710829.9439294534,6889879.919091267,1842055.9926405216,8388986.828470241,6042844.9435314,1534862.4131838847,2609500.19879302,1738313.3233315563,4957891.215625911,6688729.530832005,2461910.977181879,781014.6737305793,2320463.8011005423,2686569.5901863845
2055-01-31,9687586.302464824,2949933.4475847795,6871918.880626638,1705936.0058091215,8366777.106834476,6133806.838690721,1470989.6711741055,2723112.3585153525,1740859.258552929,4944765.2701391755,6716309.848308127,2525067.0811510785,778946.9486462895,2366144.762134115,2686402.7395385006,9958025.992451986,2697582.114703583,6759578.901159512,1710300.489946182,8589595.18296301,5945044.340393199,1455886.261585399,2573481.6808984317,1789457.270843622,5076450.753131139,6534975.016569812,2441576.766846016,799691.3115338563,2319314.51163062,2760118.49733305
