,Papallacta_sigmoid,Mica_sigmoid,Orientales_sigmoid,Occidentales_sigmoid,Bellavista_sigmoid,Puengasi_sigmoid,El Placer_sigmoid,El Troje_sigmoid,Paluguillo_sigmoid,Norte_sigmoid,Centro_sigmoid,Sur_sigmoid,Parroquias Norte_sigmoid,Parroquias Sur_sigmoid,Parroquiales Orientales_sigmoid
2023-10-31,4872.841995563969,129.46074500766684,1617.3004812630181,1107.1266956529523,4270.364136032671,1198.744022973148,698.3108952181823,392.3856875902627,875.649706602851,2523.7852043953117,1657.8882175550555,637.8944049989642,397.570901064645,682.0372360522553,1358.6151156802694
2023-11-30,4281.012691377859,145.30689647408002,1303.164514332204,1018.3804842295295,3763.0698559917096,983.6762689972182,631.3943751544987,346.4008583826344,769.2979806405988,2223.974284891097,1409.5033510394721,564.696634492941,350.34180359282294,594.5196973124537,1194.955853665879
2023-12-31,4334.621272643407,157.16314239546293,1258.9246755987829,892.1948671831669,3775.6664059353543,957.5605055389598,561.9770398849507,337.17510535143754,778.9314426940213,2231.418845907798,1327.8262576718084,550.1846485652214,351.51454239257936,590.1783674983124,1205.8144185315016
2024-01-31,4623.94310779355,243.7613237750148,1573.0225553225991,937.5593681290516,4024.1544570599963,1217.0109691918797,609.9590755926849,434.0389948733906,830.9225764705029,2378.275284122494,1599.9482029116987,636.0793055760356,374.6487799522855,673.1563074979937,1285.879432500825
2024-02-29,5478.46923037226,274.1880981646851,1595.4523152927766,1001.5395347426146,4740.679496365808,1246.0476013087152,646.6169901322424,457.8757984492446,984.480920697903,2801.7415823521933,1656.700507215382,705.0864419843135,441.3572611116518,757.0767489513089,1520.2869027600607
2024-03-31,5260.840978779478,257.07519272831973,1419.968640613318,827.3409380344862,4518.957741602861,1114.6499406410228,542.0074490583812,409.9736451136764,945.3731238866718,2670.7040252872985,1451.3855179023399,644.9304313035137,420.71496574323055,705.6943811099699,1455.923139957252
2024-04-30,5031.0749325792995,155.98172093617868,1152.3556973343052,610.4859596627257,4276.684098198016,881.7573761925357,405.3870805131347,300.8421738378755,904.0841653844973,2527.5203020349486,1128.489881061745,539.520877380219,398.15928954221835,621.5338992523293,1386.9963227798648
2024-05-31,3943.142515537458,136.89267975876973,1114.003424541209,589.9531636044368,3379.585909644874,846.3863961137494,391.2237442438178,283.5074790238641,708.5827100420868,1997.3352726000812,1084.9851633249998,465.49954994636084,314.639448187942,520.9085513030676,1090.3625840046766
2024-06-30,5331.423603206243,104.48510246739212,1408.521552245827,1087.0528337905107,4641.366841465708,1040.4147685813293,673.0775135310645,345.8268548284992,958.056821496173,2743.0478033062677,1495.2282043734374,629.6147714766478,432.11125294045576,688.9732145584521,1482.8023308980873
2024-07-31,5972.02732397024,92.71492274662451,1829.773663152947,1509.3302122885234,5271.533760676859,1332.9270120281876,924.258432253514,433.31074925838413,1073.1733101174607,3115.4764525600303,1967.6762048550897,762.9253433348872,490.77979311901976,810.5967334902343,1669.5878695856345
2024-08-31,7200.974207823251,165.04165222909663,2449.6074212056737,2010.6545710225778,6403.7264138935225,1802.19319932313,1233.7012953028573,600.9256089263877,1294.0150651458337,3784.602310610992,2647.005342977355,989.9403071474993,596.1869291334767,1027.5441124582117,2018.7975094141593
2024-09-30,8065.2479384097105,222.99114398312204,3194.58784689161,2311.52324826032,7187.110311894747,2353.6429747455804,1444.2401520727512,766.419625159671,1449.3250545322226,4247.582194329796,3316.628481454884,1178.4909808767939,669.119970037402,1215.838470172951,2262.8565715732425
2024-10-31,8896.00300478535,211.39833849836913,3229.051032955126,2698.0252972887847,7964.292149999666,2372.9657345218857,1651.2866259059517,792.1669178647965,1598.611739959915,4706.896660649846,3507.913996295743,1275.95443224777,741.4755991649756,1305.7010621567456,2500.3253643540334
2024-11-30,9001.6537079424,251.19255474395896,3030.995723388698,2596.047251466907,8025.573617131472,2250.2904510556173,1585.848238719553,775.6833350003131,1617.5971713172678,4743.114007724724,3343.3149336168476,1260.6034941828118,747.1809037549475,1294.8680324816169,2526.0598744459235
2024-12-31,8948.680077976382,170.43339646384885,2251.1419420599836,2232.3472184677426,7891.761079722194,1664.3146594324376,1338.7582131603033,588.5264218756422,1608.0778100123616,4664.030798115715,2612.12499489823,1097.221143696195,734.7229565221155,1161.971147259987,2500.8996003679695
2025-01-31,9638.566550553274,300.48855229651224,2319.6318323856194,2277.3200014875074,8468.574735168322,1769.081677001017,1372.310312842173,670.5122511708918,1732.0504091344276,5004.927668484438,2733.9243881765265,1193.850109845015,788.4243078441701,1258.9023184024832,2689.946918567452
2025-02-28,8177.330606908587,373.2813123386863,1684.0188329105472,1769.9832988970745,7144.434214380333,1351.576754350161,1064.4679348082275,576.3660575136795,1469.466310061487,4222.360620698742,2102.18397154273,1001.4355886357355,665.1468253588037,1052.7644831406406,2277.353641576566
2025-03-31,6016.122080621299,303.4113506714644,847.6533684188569,772.3908205548636,5124.5576128093235,730.3959253040463,477.4810289058555,342.7117296074568,1081.0971378876225,3028.613549170232,1053.8585244619223,633.8900397180415,477.0963137525393,708.4322303854485,1659.811989048422
2025-04-30,4376.6538173914705,157.59943228543358,198.60123620228023,111.73572272726244,3616.1847919770153,208.6311272726529,78.57165992823842,121.0273154040843,786.4846909852458,2137.1652120584445,252.4305292750873,334.304293823311,336.66680413305045,429.52263374388804,1194.1915459964364
2025-05-31,4969.948107302834,158.7954305447857,550.2493674688104,104.96996642499222,4100.945489834147,457.5889972578969,97.88345481864253,175.16935198030504,893.0996748823022,2423.6587844920105,491.08105392527017,404.7814950012458,381.79802510356404,520.7164087008823,1355.427372824436
2025-06-30,6616.578571466945,158.81892115096596,734.185739965693,352.927099268173,5512.635154913906,587.5502276048232,241.53029425725828,220.45059154565055,1188.9991692926112,3257.9673765540942,727.923585665264,549.338246703518,513.2263329224683,692.1927056587806,1810.8028127209172
2025-07-31,7793.868510560816,278.9149321038205,1773.7286392989124,907.1244382502797,6615.613214714049,1374.0489067316616,608.250639486504,481.2402663403777,1400.5581713477886,3909.827409896012,1738.8099557625308,842.271391889527,615.9135902898702,967.9031569263262,2147.5187863281217
2025-08-31,9716.205951191756,460.2580150678458,3308.5957827945927,1849.7077606815153,8425.969637911316,2537.0447700763525,1215.8948639838404,876.9480401404605,1746.0022094291458,4979.748056005596,3288.555430764518,1302.9809470770372,784.4577732895547,1397.3645638633052,2698.4381368499644
2025-09-30,11729.626148294692,596.5041113883565,5083.890025915244,3058.841026286132,10377.242474018773,3850.3528355959793,1978.9231356117054,1304.161359251846,2107.813818848552,6132.9503021450655,5103.190118803089,1814.6624824359658,966.1212743311582,1866.0240388838445,3282.016817935982
2025-10-31,13873.17657959126,619.8275850802305,6093.794824810907,3980.8021671318847,12363.846816139228,4573.9613018611435,2535.155780738171,1534.7839587256067,2493.009831352548,7307.033468338163,6217.175460793117,2173.8218896454673,1151.0741385825463,2215.378447811442,3892.51903956424
2025-11-30,13864.746206324658,590.5908712961914,5532.737158728775,4456.675188214305,12475.189198837019,4164.899945348896,2750.2508017169666,1465.9814194227276,2491.494893276587,7372.836816512579,6032.507410017849,2166.1437634092854,1161.4401144117105,2164.9725493509504,3904.2855835385158
2025-12-31,12491.885033793795,363.7384482724068,4291.046622510489,4033.9369152140034,11244.529862638212,3189.305056129844,2435.927837909106,1127.060798732213,2244.7917405727517,6645.517148819206,4896.722484908891,1821.2204319953591,1046.865730211616,1831.6020851617366,3518.238734982193
2026-01-31,13471.241489775539,533.6233493326662,4829.053417892525,3832.4549854509446,11997.435961351472,3643.0519616767633,2370.703611244263,1285.1285142260683,2420.782095712628,7090.484653158736,5247.279007812826,1965.515254541982,1116.9612880018346,2005.181705075211,3778.769098208682
2026-02-28,13311.650625962879,696.4191384649101,4708.885121625385,3605.353801166471,11810.152767816757,3628.7250349529004,2248.8073441575907,1336.6788553144936,2392.103617485534,6979.800285779787,5132.025518991513,1969.5401820224831,1099.525222683752,2002.7319866428006,3728.634249204136
2026-03-31,10490.80140226076,594.0572611153208,3397.744482393943,2521.62795288716,9228.032616005994,2658.0302995047814,1583.9116933047235,1007.144926305235,1885.1970119862315,5453.767276059604,3705.9620478001993,1491.3731756763507,859.129836550165,1535.5021543378757,2929.059014590155
2026-04-30,6314.689335390925,308.57358736123854,1623.8906057380427,1450.805365765434,5537.938919479734,1281.045363075142,888.4494199841757,511.1855288434573,1134.7496735697798,3272.921901412541,1891.2276648678821,826.4189342980661,515.5821134035668,860.0233375886913,1761.0971953338685
2026-05-31,6502.056382435805,269.57892716578493,1721.0653859940123,1456.8873349472717,5693.0725306936765,1332.7951601312159,896.4322286594072,506.0162965647321,1168.4195319237328,3364.605865639867,1944.1704842494319,834.698752843191,530.0250526075677,878.798727625229,1812.259583069704
2026-06-30,11350.260310268322,15.196392109197195,1561.875532480018,1798.0789245390404,9752.901041136822,1110.0526996764838,1057.0910017574843,371.26617932248524,2039.6417777552356,5763.964515311949,1880.2060688679992,1045.1787126662364,907.9950869298541,1224.6148258421258,3141.539849235953
2026-07-31,12063.050535963346,263.84621202382476,3738.7542136242782,3238.0290998677765,10695.145365753397,2755.8071848379504,1973.316511927467,935.0817092343907,2167.730181312562,6320.830911160241,4120.610667209217,1597.283824491932,995.7180335516387,1668.8108169263496,3378.036201169543
2026-08-31,17233.401766718976,334.2768961333197,5434.426772944645,4702.572156451146,15298.255289411063,3984.3315495592215,2864.178316067506,1333.0140087820787,3096.842297479401,9041.26887604191,5966.94368103088,2287.4613550777112,1424.267567444153,2389.403498697509,4828.164214371689
2026-09-30,21075.545022048325,525.044527441031,7265.00837802539,5512.042953925379,18649.582037627737,5360.335221720661,3420.7258429517988,1769.9245494900388,3787.275440462074,11021.90298423803,7664.04355808625,2872.466348900078,1736.2760877031371,3009.756169140032,5897.5308497709875
2026-10-31,22962.041989987,680.9073684378021,8069.388308016134,6240.416354668723,20377.32169172563,5996.196183830969,3866.0997514599358,2025.3888031707866,4126.278945600684,12042.997119809663,8606.458511736713,3215.0492027325517,1897.1286494996318,3333.2951791070604,6432.368800586318
2026-11-30,20447.11951347739,600.1810620677827,6291.91152178956,5616.722628192885,18160.348862206167,4705.413980550628,3416.0828973384987,1667.2524655868006,3674.347376571955,10732.766177563883,7075.0345254369995,2772.3532699126777,1690.728479071389,2863.7076239996786,5729.628825531289
2026-12-31,19453.979004417048,538.3061220093323,5127.961186531946,4648.201069311846,17105.39535144533,3856.2602821756905,2823.5631405286463,1389.5148145468725,3495.8800270937245,10109.288652704328,5818.387755710108,2441.1243675273836,1592.5123072195925,2581.1988523124805,5430.7781296138255
2027-01-31,19372.374082453753,766.5002493055135,5154.736781715237,4200.619227614605,16927.263388266314,3974.0993943554777,2596.743422594696,1482.8604680152587,3481.2156226169636,10004.012662465248,5733.023245608227,2458.5177382241204,1575.9282214475716,2606.4376398332747,5395.348837361731
2027-02-28,20844.71786907355,944.0682462796477,5895.618999186769,3807.7706613834885,18036.815190207253,4574.508407687489,2443.379369883728,1662.9624447060662,3745.7958010725088,10659.757777412484,6140.526171815311,2629.297955784574,1679.227494208291,2837.5432939911393,5784.36710601778
2027-03-31,14454.558334497493,1084.3199304061304,5062.454792549058,2288.417819676573,12419.964206644228,4046.6770007668783,1587.919494755282,1504.436534275664,2597.484132709213,7340.19884612662,4949.947567827161,2029.6007923413908,1156.2986676385794,2161.8092250351915,4000.7090759235916
2027-04-30,6588.123639400329,988.6330794810415,2278.956805204081,513.2682764722331,5529.149738647786,2038.6554228316406,460.37316045991173,904.9046733836233,1183.8858180003338,3267.7274955410294,2208.2783961243836,1021.881344014283,514.7638406681074,1066.1460308015644,1807.7977532760879
2027-05-31,4939.445324362239,713.5182823629126,687.4065884229124,30.873973907630685,4057.5234039604557,794.9629301250177,89.69067891255251,482.8058661968038,887.6183247879449,2397.996331740799,785.6048973997649,599.2708012328842,377.75542890874954,654.5268987032144,1344.9382589273753
2027-06-30,7752.668779267743,157.05374432892836,1175.4416101196598,906.0417073017063,6581.564496386294,898.532295715856,563.9003105532813,325.2542112130955,1393.154579634442,3889.704617364271,1276.7069640130023,733.2721793326015,612.7436546135605,866.2161153584588,2136.276323651133
2027-07-31,14608.248369646333,374.70458537584847,4196.295372964205,2911.5647204155516,12700.826671295827,3127.117118759461,1834.1168761289532,1041.175507033061,2625.1022320253755,7506.18856273612,4335.341668286018,1783.0670516233258,1182.4469630976707,1944.218853358841,4060.9401300761942
2027-08-31,22877.0962754899,408.9340669511508,7306.937300349344,5193.224191642352,20047.447447897153,5339.624120720036,3249.47054878872,1693.4069099723488,4111.0142007055,11848.041441707339,7501.600185708032,2894.774707824086,1866.4173573992475,3123.517023620782,6378.314000380619
2027-09-30,33851.91362287742,549.1573822802994,11493.22465528554,8676.965697136273,29911.40995513545,8358.02294417751,5377.417295372058,2649.0644795825697,6083.18887803112,17677.64328348507,11986.776935088657,4469.868736328834,2784.752266823117,4739.137292369575,9467.501276448398
2027-10-31,36179.71763807299,494.08041914749003,10939.496374472135,9595.129221735499,32048.140103056478,7942.9380502649055,5826.853018812245,2598.185555402357,6501.495259561795,18940.450800906692,11993.690816418182,4643.058939805217,2983.6818435946398,4900.596711615628,10128.026801969623
2027-11-30,37067.05474659008,716.1355275030546,10331.827838938261,10208.103410865506,32927.991884328956,7609.8811193824795,6121.8095656945925,2663.776337964645,6660.94973796218,19460.443203638606,11944.048732022533,4785.1292745764895,3065.596044431092,4982.2167548673515,10387.583095424763
2027-12-31,43298.49696434644,967.635429659318,9739.084376160388,11298.571161331274,38308.13259465777,7300.133070515202,6672.5138089628,2779.9439994390127,7780.739904492946,22640.1063634432,12130.18674163125,5300.090932910555,3566.4871445626927,5541.720705656592,12115.381930700622
2028-01-31,43143.2692622306,1136.698725606825,8294.77602053647,11002.092871652429,38107.18654670869,6353.018156059634,6427.953584366291,2626.7680893588995,7752.845486422823,22521.347249104725,11078.48140828376,5154.424597433772,3547.779067498565,5380.4457631717005,12064.384439560694
2028-02-29,41141.94994510138,1386.3158543007826,9336.963935480315,10496.442642727494,36340.65075670634,7197.532943255947,6237.154609116298,2883.254449842866,7393.2084051348065,21477.32459721341,11672.604380467239,5174.1407733052,3383.3145854493914,5367.902839534769,11504.883982241832
2028-03-31,32899.7387708611,1766.0511006166228,10193.049253389978,8831.836539091442,29169.20719819326,7966.972449637058,5423.955236516554,3099.9698993351567,5912.083057123819,17239.00145413234,11676.527562798,4716.798071859784,2715.653190151805,4784.36307209121,9212.989842472325
2028-04-30,29758.610638787737,2176.5484260920334,9919.08482763485,7477.973226571051,26257.361209545135,7951.367173435378,4703.571686314503,3180.745444146615,5347.622331790163,15518.100474841327,11057.103435094295,4473.532256444588,2444.560328608566,4514.605112520177,8318.284867615437
2028-05-31,28511.84131403647,1779.4270168860326,8926.770761097661,6692.733666381661,25040.00300947452,7078.14515453596,4206.105973063706,2765.672840187589,5123.577884132349,14798.641778599207,9858.846951422649,4055.5294253477873,2331.2242801820903,4165.547067029058,7955.836987837786
2028-06-30,34878.2080056653,1503.9612946133698,9988.420158930376,7880.606707846831,30554.97351074492,7708.7860634993685,4894.94638078187,2865.403023932666,6267.6139786181875,18057.98934485045,11001.23190217819,4587.768542259677,2844.6680338503666,4819.948387989774,9723.226853450853
2028-07-31,44276.868846934114,1480.8080241676796,13957.32151568004,9640.92328397246,38698.37420366844,10502.77792930467,6086.9006564061465,3583.389141373054,7956.553331794081,22870.73915436791,14499.221803750059,5765.722689280107,3602.8186383615484,6156.970595798897,12332.619565320443
2028-08-31,49983.32616884677,1822.8467102208413,18954.560273670755,10857.430420074072,43679.400585225754,14181.600882229226,7071.523866969792,4613.883272101661,8982.003712541677,25814.525745868665,18613.458038371748,6902.530199912338,4066.5521944844872,7362.574279785229,13921.293737060176
2028-09-30,53246.133928234274,1977.2882788142258,24642.74129789432,12367.702716643049,46729.879332844794,18267.251195828252,8249.554357152732,5671.980142860648,9568.330266903677,27617.358685711322,23253.712655539788,7952.294361732327,4350.551765887867,8418.844816293675,14853.729173025415
2028-10-31,50667.70670057075,1848.222085474703,24598.421011652037,12566.432912956352,44665.21130266791,18179.988718785873,8347.043591456058,5610.9667389513925,9104.986894092583,26397.139879876908,23257.692059981964,7785.944891771757,4158.331172278329,8179.365893382427,14158.009388876948
2028-11-30,51145.26938341556,2045.2731747748478,23757.59146708078,14065.866981813708,45429.37431244295,17671.36429275706,9096.640853709941,5688.5199871441855,9190.804908199923,26848.760218654086,23433.323496692476,7989.529815280716,4229.474748488513,8237.149321183699,14332.257735047404
2028-12-31,52155.062737447945,2154.2538253846437,19524.140110580094,13646.378637484671,46153.06102984813,14727.674021428917,8603.046379953767,5067.168380756464,9372.264773919442,27276.45906864042,20388.564453095503,7570.716405988614,4296.849981878859,7822.593288921914,14594.62863726655
2029-01-31,46158.407942677855,2213.6529454152646,17370.18862126905,11186.145789637203,40625.035900926145,13231.656812764022,7158.7917723700275,4598.75088781223,8294.665907299233,24009.39621744721,17838.126681200287,6697.205925000325,3782.190842376212,6958.599053172454,12890.243630742842
2029-02-28,44069.9068263992,2479.75645841678,15841.725699040704,11111.696004633037,38894.1730641161,12267.153631096025,7030.572152480742,4498.934356156535,7919.3622567039865,22986.456280892504,16868.670948181258,6497.872168393296,3621.0475122692296,6658.5409693828,12319.761482162708
2029-03-31,36299.166661236784,2729.509316482822,16172.769734928175,9502.82587561791,32123.138975638998,12609.304106421892,6207.634178901936,4570.540290572986,6522.960249024204,18984.775134602907,16482.668816043933,5972.743034640848,2990.6642386320036,6025.78326827296,10157.80169818036
2029-04-30,33178.77011407741,1676.2646265743806,10971.271233113403,8667.48015907713,29357.142436062568,8477.863841814516,5383.64955416385,3160.9259618644046,5962.224989499772,17350.071179712948,12099.081006552311,4763.434466740638,2733.1499607974733,4871.913953703714,9284.058257944724
2029-05-31,27710.653192354417,1376.6600670084097,9891.374656334488,6873.101462236874,24427.930265777384,7585.038333748237,4348.447607942898,2714.355943436019,4979.604378666124,14436.906787074267,10431.343461847027,4000.15128657691,2274.240307743899,4132.216711410208,7743.1624833508
2029-06-30,30659.72383801448,522.2300472773154,7221.1648312160605,6063.605102072425,26644.713442653345,5328.13967874889,3710.6978086355784,1799.6070309625854,5509.552373691087,15747.02564460826,7879.001497152842,3473.8130433902597,2480.62282151096,3831.015181553449,8521.688469846995
2029-07-31,29633.02212626794,-73.85266637552087,7256.699953098434,6469.763767177351,25903.85113746969,5094.843385990781,3904.8155417775956,1519.5444816255513,5325.054076090354,15309.176022245081,7833.730543907529,3269.078488140451,2411.64854089854,3636.5770542657406,8254.322945982094
2029-08-31,35447.60271734923,-355.73529497875694,10296.858444015552,8082.783051417265,31072.061056230847,7120.519240323604,4947.796892139975,1948.8093486889031,6369.934208307582,18363.58808423311,10520.095177149336,4038.4757579362213,2892.8088843351816,4499.2574466741,9884.133129798633
2029-09-30,44001.5267900197,155.678775797528,15240.759274219623,10132.162542570079,38594.69420696578,10835.08317654504,6378.083598092708,3117.392015581692,7907.074364166468,22809.464276316667,15040.842574121967,5497.4126794107115,3593.1660306685076,6014.95397720413,12272.213300868703
2029-10-31,43970.04600546994,696.6227087352955,17673.826502706863,11822.001491089866,38988.80809042111,12788.54436839909,7455.39828521394,3891.3880908563633,7901.417267182922,23042.385581438826,17691.54779745004,6169.7939506532075,3629.8580332181577,6504.925218862861,12313.576440472767
2029-11-30,50780.48695556594,603.7306886757187,14395.084616049322,12558.98998796009,44755.83026687569,10431.844534779793,7629.969683264662,3389.889696842066,9125.25350591503,26450.695687723804,15732.799426156374,6261.379574513358,4166.76779784615,6699.727570682659,14188.477050429323
2029-12-31,42081.90380048728,1013.1763216589676,10363.915329500896,11565.628857741067,37377.01169716826,7761.318115731831,6856.788353262537,2918.147815533551,7562.118112947661,22089.81391302655,12697.092215511406,5351.052195085441,3479.7997890063803,5537.641024470865,11792.23686114448
2030-01-31,51163.72717281958,2184.137897040691,13196.827281918995,13038.15873541883,45189.12235474637,10270.382253042113,7869.943807377137,4069.854199161876,9194.121772955834,26706.771311655204,15790.247274968651,6762.189688306453,4207.107291226867,6965.545237202738,14306.914774760464
2030-02-28,50878.74352317394,2476.5535416041116,10611.535333536689,12769.16792345781,44888.620043628995,8570.635673429379,7570.764677846561,3808.28436221474,9142.91021111427,26529.174445784694,14020.233622371266,6532.399718651817,4179.130526061907,6686.8712147167935,14221.422775327474
2030-03-31,57183.26432557375,3462.318220290027,14970.864777296516,12821.337996128615,50070.66091257615,12077.830913655613,7921.357780901966,4999.34058387728,10275.83259930561,29591.760599333145,17448.23535310807,7700.508403888637,4661.578530960875,7952.9553805113055,15938.4281192506
2030-04-30,38852.71135428434,1923.7777912528652,5439.390929671791,6869.139574650229,33562.319223678336,4676.8873643213365,4078.9039279548647,2318.3787591239693,6981.832230364929,19835.33066119373,7606.64992273111,4328.26249905694,3124.651919724467,4655.584297608889,10774.806133940907
2030-05-31,43914.20890998441,2125.998114169385,10070.192439424505,6288.066005791445,37567.844287734544,8036.211140945584,4079.4068886164805,3095.6144824799057,7891.383341124377,22202.595974051525,10608.29252320376,5101.933788226161,3497.5663031881095,5644.226297817889,12134.87387838212
2030-06-30,53749.078749340704,2018.4797424586195,14338.31598589343,9641.844179402618,46464.86794516549,11005.031212390177,6133.715020436545,3924.6428475444186,9658.70945125676,27460.736955593093,14987.282359825558,6519.660784053344,4325.879205695038,7112.764151788155,14910.040772466054
2030-07-31,66477.13266472449,1658.3536445462414,16109.110935667799,12274.638365256253,57554.84870557355,12099.983180959898,7632.6526277523835,4187.978530620412,11945.940739850957,34014.91558499443,17225.369507494288,7645.883267094173,5358.3564144890715,8434.538572804118,18451.142128006195
2030-08-31,83610.08616307312,2025.1486287673467,26428.88276964834,18056.281366603445,73038.89556470574,19549.90760732669,11388.776873843835,6362.123184032484,15024.732483504427,43165.987278740686,27038.154418851995,10609.77345591122,6799.921177074185,11455.789899447054,23283.857236864766
2030-09-30,89540.92175439946,2520.1221783335686,36184.52279393563,22774.911259694694,79074.16719446493,26656.838318223214,14548.806250980757,8444.040893777898,16090.503639265668,46732.83281192932,36043.49100744973,12791.73807298133,7361.804965804819,13451.368312035176,25037.06086569625
2030-10-31,111076.68753219672,3486.9685473098834,43723.7950570394,28877.607341527317,98247.86153201894,32402.462073057206,18318.771376540015,10528.942227794076,19960.480749535993,58064.486165422866,44345.28695805159,15950.434510501056,9146.875908630864,16659.691694782305,31077.269880480948
2030-11-30,118060.82351527401,2633.645053215148,43045.35095115081,29906.909142104632,104229.93612198693,31553.225577556153,18787.1164238307,10046.836598044763,21215.529985694673,61599.89224809469,43980.22308521787,16108.973990132301,9703.807052956952,17022.424676704173,33008.069892003594
2030-12-31,116125.09876800003,2933.517599999992,37933.08440399915,29222.95104000019,102472.87181332195,28071.404011026025,18103.593839363893,9372.788746541948,20867.680248609744,60561.46724167373,40295.062965434976,15461.953177760588,9540.22436582041,16287.266565011698,32461.149356178008
2031-01-31,107998.7565638599,3656.45641334107,31791.797778628177,26397.844993686384,95108.04498763963,24045.978985783804,16232.986233932512,8616.137692220374,19407.376554525632,56208.85458769494,35126.50255551956,14219.884454541318,8854.558988349305,14902.26335492074,30166.49434706295
2031-02-28,90656.60772504748,3265.533721763393,25215.91701880905,20938.9660254614,79532.68573109282,19230.65424217284,12890.667364587796,7026.167859239387,16290.992408190976,47003.817267075814,28015.272419893747,11682.932592132342,7404.493041564766,12318.44627441761,25286.39365646577
2031-03-31,72277.23722642838,3900.09652595809,26546.62886748314,17364.911504698255,63575.287310866566,20445.88513888008,11104.429247222633,7318.547704880411,12988.21952958907,37572.99480072199,27599.626565364884,10545.913303060988,5918.859248641605,10908.01863637678,20179.754578163822
2031-04-30,36678.50088351911,2744.4797916241355,16272.945167405873,6508.325796199338,31690.02183475209,12686.567750441061,4624.366905887148,4388.066539831848,6591.126608768121,18728.802904338485,15220.96001264253,5610.874779825105,2950.3410328154323,5925.33023877992,10172.541321891946
2031-05-31,36172.19135964191,2979.3695580446188,20474.20448187991,8281.442722904218,31715.51821241124,15756.582169860389,5848.570240734178,5278.278016652039,6500.142787327716,18743.871263535366,18992.653797890856,6353.150443213502,2952.7147455756062,6521.38869631363,10087.163861902174
2031-06-30,46963.852869680304,3502.1775582660207,24465.651696435147,12583.611220849953,41632.69035623102,18803.176895038992,8413.860599748166,6461.41658641148,8439.404360681367,24604.92000053261,23870.608072115883,8137.977437383838,3876.003472165218,8224.19439543701,13150.69610063043
2031-07-31,55318.33515639653,3179.3900058396557,27510.060258305624,15769.420519319849,49274.20399377902,20814.123140023967,10290.786693834836,6977.8767043976695,9940.704827604515,29121.054560323464,27244.743829466108,9244.670751879943,4587.428391820941,9367.64003783542,15518.085735843522
2031-08-31,64733.495372701924,3454.7756143407228,34793.659670208166,21733.510047080774,58475.770102777205,26079.365785818263,13942.791566702987,8650.439917631706,11632.60911847429,34559.1801307413,35018.2217048639,11444.141249263177,5444.094196568545,11372.919886408168,18256.175345641797
2031-09-30,63257.46878295615,4453.898899267418,44480.02043755911,28235.89542002858,58881.41866702284,33355.89961196836,18065.88673187917,11109.349193756134,11367.367140297069,34798.91843221004,44984.538511476756,13617.756537983892,5481.86007789981,12942.267063876076,18046.67132973555
2031-10-31,67885.37641341441,4961.097980993241,46080.46267461028,32227.325324724847,63667.71046455349,34706.48285437284,20310.102582848907,11895.913588767593,12199.00214149041,37627.61688455049,48077.413002981426,14754.710080967954,5927.463844249843,13828.029869926551,19423.86115512168
2031-11-30,77875.65576901808,5181.189157833829,45963.22990838348,35770.06886578314,72739.11227816479,34719.06743019312,22192.859203891498,12237.02878120503,13994.25534169256,42988.815356395804,49671.11300300625,15846.11580712494,6772.01135309719,14871.369476326547,22246.898365396333
2031-12-31,81073.40873912179,5465.345501308105,43437.43239516767,35602.668010879686,75319.3508259083,33057.77326200325,21951.170440866757,11987.227829593528,14568.891550419996,44513.736338111616,47983.77338782178,15827.319474080407,7012.231561892046,14893.603448185026,23112.062732743794
2032-01-31,80012.66236575623,4943.612620128752,34502.462286882466,31053.417921162832,73319.1562270924,26519.045676507598,18933.369172644336,10028.849287884057,14378.275427126362,43331.62133021155,39605.61219700018,14018.354898030253,6826.013444742341,13404.289476610942,22689.017907940244
2032-02-29,78838.42780830585,3538.150872413035,22123.936048871703,27504.66984586975,71474.53741673016,17164.34922171915,16187.665848302033,7145.954730627921,14167.265477152363,42241.45161328626,28940.36274018199,11660.167762772924,6654.2794334975315,11348.886023368193,22264.654362998288
